index,reviewId,content,score,at,bank
110,292edafd-2214-4c68-a18e-744b5a0f3db4,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen Bank
111,a1d46fd6-d7a6-458a-b1a2-1b5679bd7c02,system failure transfer to others account,2,2025-11-13,Dashen Bank
112,3ece3a7c-9557-45ae-8053-2bf5568f2861,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,Dashen Bank
113,53570f06-6252-49fc-9626-b9e88fe490a9,thank you,1,2025-11-13,Dashen Bank
114,35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen Bank
115,b8b11ccd-acac-419e-8ffc-16c86972ffd9,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen Bank
116,02b493af-68e8-4109-95e9-38dfce50d742,smooth and easy!!!,5,2025-11-14,Dashen Bank
117,dbd90565-cfa7-4a22-a297-b37face26e17,Very nice App.,5,2025-11-14,Dashen Bank
118,ecafe965-6f57-4ef5-88ee-9ef8adca142d,clear and presize,5,2025-11-15,Dashen Bank
119,8babe417-ec30-4ba1-a860-03150c5daf7c,eyita tips,1,2025-11-15,Dashen Bank
120,27acef09-1136-4d2f-9f5d-82c4a30abd2d,nice,5,2025-11-16,Dashen Bank
121,15bd455e-6fb5-4dc8-8068-cc051fcd5d79,"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen Bank
122,b2fb954d-1f3b-4b0b-9ab2-7a6da576cf26,with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen Bank
123,bfff7fbc-253a-4538-9483-345a271fc2eb,በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,Dashen Bank
124,dabda953-ac0a-476a-8791-c6a66deebc20,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,Dashen Bank
125,eeb816b9-14d4-4d91-a3b5-90b391850faa,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,Dashen Bank
126,9b84c588-bde5-46b7-930c-c638ca26212d,Exceptional Product.,5,2025-11-23,Dashen Bank
127,3d668840-c868-4164-8efe-9295ef537613,very easy app,3,2025-11-23,Dashen Bank
128,d29af33e-3f63-4b7e-9312-b63f7d2c6724,What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen Bank
129,9504f5cc-7f16-4fe0-8ba5-f76eef162f8b,"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen Bank
130,157e868c-386f-4837-bb1f-1301dd194075,It Is An Amazing app,4,2025-11-28,Dashen Bank
131,3ea761da-10b0-472e-9c3f-89a9f23e4c88,good,5,2025-11-29,Dashen Bank
132,39f85efe-9d6d-4974-910c-4f7174f6a8e0,Very exemplery App to other Bank Aps !,5,2025-11-29,Dashen Bank
133,5860d6f3-15d5-456b-aabe-bf92bd885546,very smart App easy to use and friendly,5,2025-11-29,Dashen Bank
134,8a0203ea-da03-42dd-bde0-80e4188ee4d7,"this app is not good it's, access are limited and u guys are working only on it's graphics we need it for banking activities not for game. make it more active and better its dormant. i don't like it cbe is better than.",1,2025-11-30,Dashen Bank
135,3827cdde-0a32-46f1-b4d2-996d80947e26,good app,5,2025-11-30,Dashen Bank
136,944aa261-9166-4efd-bf85-a65f109da117,great app,5,2025-11-30,Dashen Bank
137,b797bfb7-bbba-4d0f-8e6d-9ab90528b136,its use friendly,4,2025-12-01,Dashen Bank
138,b3fdcfa0-0b98-438d-af7a-e04ee2d4c009,primary choice,5,2025-12-01,Dashen Bank
139,138d9273-481a-4d51-b347-7a7bb6b491ee,when u release update its always a problem,5,2025-12-01,Dashen Bank
140,7b09812d-c331-4668-ac63-9405b46fb9f8,Great,5,2025-12-01,Dashen Bank
141,b2fd3b79-249f-488a-9435-4d4bddda5cbd,best app,4,2025-12-01,Dashen Bank
142,c6405e6e-388a-439f-bcc6-222688006e5a,easy to use and comfortable.,5,2025-12-01,Dashen Bank
143,9982fb54-d701-4166-9d5d-902325f6977b,"its Good App when we compare to others but when we enter our code,it takes too long to open the apps fix it please",4,2025-12-01,Dashen Bank
144,853d49b8-e54a-459e-8011-6ad199abb578,"The apk need time to open the passward page immediately , and lagging.",1,2025-12-01,Dashen Bank
145,2fa9e59f-6910-4a49-a3f8-eb602e6f3f32,exelent,5,2025-12-02,Dashen Bank
146,8975b829-d73a-4d47-891f-c3e36579db8e,ፍፁምውርቁያደቴ,5,2025-12-02,Dashen Bank
147,0febecc8-6410-4b4b-9153-de60dff9cf81,ይህ መተግበሪያ በውስጡ የያዘው አገልግሎት ብጣም ጥሩ ነው ነገር ግን በሁሉም የሞባይል device ላይ ሲጫን እና transaction ስንሰራ በጣም ቀርፍፍ እና እዝጋሚ ነው በትንሽ Network መስራት እንዲችል አድርጋቹህ አበልፅጉት አስተካክሉት (customer),3,2025-12-02,Dashen Bank
148,9a568e36-0078-4640-bc87-603d0a6cc2b1,Nice,5,2025-12-02,Dashen Bank
149,2625526e-3c5c-4d3c-9f95-eb78d0817677,BeREkT,1,2025-12-02,Dashen Bank
150,fc1b36da-fbe5-4954-8ac3-7798a232f85b,Dashen bank is my first choice it's best bank for me and super app is easy to use anything and it's bery fast.,5,2025-12-02,Dashen Bank
151,11b82645-e9ac-45ee-a128-dd847534753d,nice,1,2025-12-02,Dashen Bank
152,3f379ea5-ae96-44d1-8d16-60e350863f79,good,5,2025-12-02,Dashen Bank
153,67e589b7-0c9b-428f-b44d-8c514ac0a774,"the is always under mentenance, or temporarily unavailable and they're adding features no one is looking for at the cost of not being able to use the app in the first place.",1,2025-12-02,Dashen Bank
154,a6a87b89-636e-4e2b-be00-14998293fe16,I always receive excellent service & follow up. they strive to complete customer needs. they always available. I am totally happy with Dashen services given. Thanks. Blessings.,5,2025-12-03,Dashen Bank
155,42197eb8-5836-4cc9-8238-1f9fc3f42a75,good jop,5,2025-12-03,Dashen Bank
156,b0f96f34-f3e2-44d8-a78f-5524ff9bcbef,it takes time to login. but after login its good but sometimes unexpected termination occur in which rises untrust to use usually the app. Because of this am forcely using other bank applications.,3,2025-12-03,Dashen Bank
157,6a6357ea-0567-4ec6-a74c-5778955add80,Interesting App.,5,2025-12-03,Dashen Bank
158,7f17324e-a225-4967-8b80-5da33a7be0e1,than u,5,2025-12-03,Dashen Bank
159,67584a76-8540-4894-ad46-c6d4d9f39737,why you always say update.,5,2025-12-04,Dashen Bank
160,ac29588e-8cce-4cd6-805a-c6f9ebc7e852,it's very expressive and fast and easy to Use.,5,2025-12-04,Dashen Bank
161,b5380caf-4aa9-4671-995f-0991e5e56810,very good,5,2025-12-04,Dashen Bank
162,a1b67a6c-5928-48ba-9e02-80d1a6ca01f0,this bank is very nice to me,5,2025-12-04,Dashen Bank
163,ae2839fd-f7fc-4e4a-be3f-433714062b15,it's the best mobile banking app I ever seen,5,2025-12-04,Dashen Bank
164,08c61e2e-e834-46f2-9483-d6a72ed7bb00,ምቹ እና ቀላል ምርጥ መተግበሪያ ነው ወድጄዋለሁ ።,5,2025-12-04,Dashen Bank
165,eba970c5-75ca-48dc-8426-df4766186cd2,Dashn Bank is fast and easy,5,2025-12-04,Dashen Bank
166,64234c7c-a869-4bef-bf36-9f233e6b6e78,Not good,1,2025-12-05,Dashen Bank
167,3f2c5f53-6c9f-463a-9625-a4542ad726fb,Dashen Bank always one step a head,5,2025-12-05,Dashen Bank
168,bf78e7bf-4074-45ee-9e72-200eb99eb496,dashen super app easy to use,5,2025-12-05,Dashen Bank
169,c3fb05ea-2671-4429-9022-0a554acd6a28,nice app,5,2025-12-05,Dashen Bank
170,1b43591f-0fd3-4ee5-b19d-8adba0b8fdc6,it was perfect but sending money to telebirr isn't available,2,2025-12-06,Dashen Bank
171,f8c96323-d95d-41d8-b847-44c554559969,ilike this app,5,2025-12-07,Dashen Bank
172,d7dae1d0-5aef-4562-95aa-948b63d3dfe7,አፑ ቆንጆ ነው ለምንጅነው አሞሌ ላይ ያሉ እሱ ላይ የሌሉት?,3,2025-12-07,Dashen Bank
173,350f98ef-1401-4839-82d2-2f0c62ba3baf,good,5,2025-12-08,Dashen Bank
174,43630291-4571-4e34-96d8-1d7ba7d174a9,it is so fantastic and user friendly app. Bravo Dashen bank thanks.,5,2025-12-09,Dashen Bank
175,f00ada07-14ac-4375-abcf-6db9a6891e11,well,5,2025-12-10,Dashen Bank
176,55918801-c4af-4e9d-bcda-9091d87475fa,best,5,2025-12-10,Dashen Bank
177,e05a6c19-66ba-480e-a3a2-a0fe0a7862bc,"The UI/UX appears well-designed, but it has some critical issues that need attention, such as the inability to display full transaction histories and the presence of numerous mini-apps within a single card view, making it difficult to locate individual mini-apps easily.",4,2025-12-11,Dashen Bank
178,dd12f72f-be4d-4310-9e23-843252b26bfd,its good app,5,2025-12-12,Dashen Bank
179,dd71b690-676a-4a15-b43f-2e8dcb659273,good,5,2025-12-12,Dashen Bank
180,29c95ab4-d56c-42a8-8359-0f3bed745374,"great app,thanks dashen",5,2025-12-12,Dashen Bank
181,42f577e5-fac3-4266-8c9d-9f5cbfb98db5,Good,5,2025-12-12,Dashen Bank
182,9e3b066a-1e70-49d1-ae15-c47970f9e492,"Simple, updated and all enclosive so I prefer it🙏",5,2025-12-12,Dashen Bank
183,21edf810-a3cd-4765-9a2e-694305cdb38d,great app,5,2025-12-13,Dashen Bank
184,eea73a58-a487-4afa-b566-f56b62f3067f,Great app! Why doesn’t it include digital loan features? Adding this option would be very helpful for customers.,2,2025-12-14,Dashen Bank
185,dc710bbc-0644-4a53-a391-79777e9d1d38,very good,5,2025-12-14,Dashen Bank
186,3093f5ed-1e41-42d2-9bd9-df76acfec838,This app is vey impressive,5,2025-12-15,Dashen Bank
187,c4f43673-5543-4989-ba06-b650de3d3200,nice,5,2025-12-16,Dashen Bank
188,718ea253-0049-49b5-a398-b53e99ef4b2c,dashing bank,5,2025-12-16,Dashen Bank
189,d0dd89b7-2531-4e28-91a4-5eb78e4f2f24,it is amazing app and also secure,5,2025-12-16,Dashen Bank
190,095e2f32-24e6-4d01-b753-12a73de7981e,Nice app.,5,2025-12-17,Dashen Bank
191,f19e3617-5c49-45b2-a2ea-a88672d4663b,goood app,4,2025-12-17,Dashen Bank
192,db8d2017-6ba7-4767-8e3e-89629fc9b589,perfect,5,2025-12-18,Dashen Bank
193,ae9a567b-002a-41a7-b6ad-87dcb3481ce6,i love dashe supper up. keep up my bank,5,2025-12-19,Dashen Bank
194,87352cc1-007d-49b1-946c-12bc7d2accfd,"An interesting app; that is convenient, user friendly, fast & so on... w/c leads the banking services to be digitalized locally and be competitive globally at large. We'r proud of DB!!",5,2025-12-20,Dashen Bank
195,6d9bdffe-6449-4d65-9346-164af7ad768e,it's good app I liked,5,2025-12-21,Dashen Bank
196,bed5c252-ccb4-46de-8af4-f8f538b79138,"the most experienced app, so nice job dashen bank s.c .",5,2025-12-21,Dashen Bank
197,c4af68f9-f9a7-4acd-8eb5-436d170143a2,Very good,5,2025-12-22,Dashen Bank
198,b356a780-bc21-4579-8b84-d7d5bbf1bf06,good,5,2025-12-22,Dashen Bank
199,df07031c-fccb-4cd6-9c1c-fdae81b83186,telebirr suparapp,5,2025-12-22,Dashen Bank
